SUBJECT.NAME A1.A1 A2.A2 A3.A3 A4.A4 A5.A5 A6.A6 A7.A7 A8.A8 B1.B1 B2.B2 B3.B3 B4.B4 B5.B5 B6.B6 B7.B7 A1.A2 A1.A3 A1.A4 A1.A5 A1.A6 A1.A7 A1.A8 A1.B1 A1.B2 A1.B3 A1.B4 A1.B5 A1.B6 A1.B7 A2.A3 A2.A4 A2.A5 A2.A6 A2.A7 A2.A8 A2.B1 A2.B2 A2.B3 A2.B4 A2.B5 A2.B6 A2.B7 A3.A4 A3.A5 A3.A6 A3.A7 A3.A8 A3.B1 A3.B2 A3.B3 A3.B4 A3.B5 A3.B6 A3.B7 A4.A5 A4.A6 A4.A7 A4.A8 A4.B1 A4.B2 A4.B3 A4.B4 A4.B5 A4.B6 A4.B7 A5.A6 A5.A7 A5.A8 A5.B1 A5.B2 A5.B3 A5.B4 A5.B5 A5.B6 A5.B7 A6.A7 A6.A8 A6.B1 A6.B2 A6.B3 A6.B4 A6.B5 A6.B6 A6.B7 A7.A8 A7.B1 A7.B2 A7.B3 A7.B4 A7.B5 A7.B6 A7.B7 A8.B1 A8.B2 A8.B3 A8.B4 A8.B5 A8.B6 A8.B7 B1.B2 B1.B3 B1.B4 B1.B5 B1.B6 B1.B7 B2.B3 B2.B4 B2.B5 B2.B6 B2.B7 B3.B4 B3.B5 B3.B6 B3.B7 B4.B5 B4.B6 B4.B7 B5.B6 B5.B7 B6.B7
103 22118.11118 0 0 0 0 0 0 0 6.28505144264045e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 5.43627188695835e-14 2.65287593949898e-14 1.6039280809587e-07 6.76567804613773e-14 5.68178419547041e-14 5.14747600883993e-14 2.89351864190373e-14 2.85194633224732e-14 0 0 0 0 0 2.09522797672985e-14 1.0224617169289e-14 6.18180079614737e-08 2.60760282388049e-14 2.1898524304221e-14 1.98392132835385e-14 1.11520934489134e-14 1.09918669774259e-14 0 0 0 0 2.22830509955665e-14 1.08740274721326e-14 6.57443409093742e-08 2.77322312159084e-14 2.32893956752242e-14 2.10992887751999e-14 1.18604118401146e-14 1.16900086823366e-14 0 0 0 6.88072842974795e-14 3.35776415842918e-14 2.0301033089238e-07 8.56336736767377e-14 7.19147512457103e-14 6.51519740954077e-14 3.66234735777578e-14 3.60972898641923e-14 0 0 4.47707433255223e-14 2.18479189840919e-14 1.32092459535494e-07 5.57191475197226e-14 4.67926746741031e-14 4.23923475422416e-14 2.3829746399378e-14 2.34873751486792e-14 0 5.90875644182578e-14 2.88344625192203e-14 1.74333082996195e-07 7.35370573247816e-14 6.17560704544409e-14 5.59486034893559e-14 3.14500401569459e-14 3.09981851769306e-14 3.38933893360539e-07 1.65398197417968e-07 0.999997057641266 4.21818049038826e-07 3.5424078829189e-07 3.2092840846344e-07 1.80401488226603e-07 1.77809589760001e-07 3.06707649974128e-14 1.854353628505e-07 7.8220213132332e-14 6.56889623938461e-14 5.95116509770776e-14 3.34529138585437e-14 3.29722828117288e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104 22119.11119 0 0 0 0 0 0 0 6.09936482707787e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 6.05596493523131e-14 2.94249122089575e-14 1.77758175029723e-07 7.51380589728908e-14 6.28421948348901e-14 5.70918644362807e-14 3.2212824587351e-14 3.17165403734166e-14 0 0 0 0 0 4.46624836875086e-15 2.170074753725e-15 1.31095897639689e-08 5.54139987446875e-15 4.63458512676034e-15 4.21050070689923e-15 2.37568210524355e-15 2.33908135565818e-15 0 0 0 0 1.06347702434595e-14 5.16725549310462e-15 3.12157908864372e-08 1.31948583299663e-14 1.10356039179782e-14 1.00257988205705e-14 5.65683573209555e-15 5.56968416092407e-15 0 0 0 3.40684320399391e-07 1.65532765231203e-07 0.999996263239991 4.22696611210331e-07 3.53525006645583e-07 3.21175952037865e-07 1.81216443127693e-07 1.78424547006143e-07 0 0 4.52123954554059e-14 2.19679403903479e-14 1.32710030372197e-07 5.60962897303202e-14 4.6916489684929e-14 4.26234296232918e-14 2.40493295379906e-14 2.36788155343817e-14 0 3.5407544860933e-13 1.72039288570927e-13 1.0393026749786e-06 4.39311360336409e-13 3.6742085804215e-13 3.33800273423264e-13 1.88339437871998e-13 1.85437801921891e-13 6.82640401384469e-14 3.31683457481219e-14 2.00372547148882e-07 8.46971131521999e-14 7.08369707631602e-14 6.43550840722986e-14 3.63109359800097e-14 3.5751514552336e-14 2.96357849635261e-14 1.79032073682315e-07 7.56765336285173e-14 6.32925515473882e-14 5.75010115777111e-14 3.24436768327183e-14 3.19438360127863e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
105 22120.11120 0 0 0 0 0 0 0 6.91542916594224e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 7.60003925962924e-14 3.29392590172298e-14 1.98726793204107e-07 8.38612290887987e-14 7.12206258599964e-14 6.41988967532091e-14 3.77199607918152e-14 3.59246787626582e-14 0 0 0 0 0 4.93499192086661e-15 2.13887022916894e-15 1.2904079642476e-08 5.44542566017422e-15 4.62462365273744e-15 4.16867631840486e-15 2.4492992128582e-15 2.33272478466243e-15 0 0 0 0 1.22802106316544e-14 5.32235459533583e-15 3.21104509507325e-08 1.35503715422927e-14 1.15078916963604e-14 1.03733144990056e-14 6.09482461494328e-15 5.80474135736881e-15 0 0 0 3.82435074016727e-07 1.65750827462501e-07 0.999996095702104 4.21990916863672e-07 3.58383218715295e-07 3.23049776361333e-07 1.8980738789012e-07 1.80773502771281e-07 0 0 5.15137430850331e-14 2.23265231725621e-14 1.34698790618198e-07 5.68418880810654e-14 4.8273974614785e-14 4.35145840792501e-14 2.55669254200916e-14 2.43500672690236e-14 0 3.91192228429426e-13 1.69546257559633e-13 1.02289441444202e-06 4.31653837110286e-13 3.66589623928726e-13 3.30447101990677e-13 1.94153674926419e-13 1.8491292821902e-13 1.14709299680106e-13 4.97160502040928e-14 2.99943335782562e-07 1.26573857456077e-13 1.07495077802763e-13 9.68970058604051e-14 5.69316833581889e-14 5.42220191412317e-14 2.99720968182721e-14 1.80825521399332e-07 7.63070254930148e-14 6.48050854033227e-14 5.8415872321443e-14 3.43221538845895e-14 3.26885905197958e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
106 22123.11123 0 0 0 0 0 0 0 1.13848169225391e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 9.79148075789849e-12 5.31311971427737e-12 4.15880336281869e-08 4.0390276305334e-12 5.47454772088164e-12 4.93039406298101e-12 5.90471407888643e-12 1.18106254360412e-07 0 0 0 0 0 1.8397603604336e-12 9.98303247716717e-13 7.81414145922698e-09 7.58909006010879e-13 1.0286345995273e-12 9.26391399081546e-13 1.10946027170266e-12 2.21914550479297e-08 0 0 0 0 3.32588962935373e-12 1.80471679352231e-12 1.41262811181674e-08 1.37194367646874e-12 1.85954933073782e-12 1.674715692973e-12 2.00566470024727e-12 4.0117360821267e-08 0 0 0 1.19591947321129e-11 6.48937937674182e-12 5.07951151600784e-08 4.93321890286802e-12 6.68654556783503e-12 6.02192295150852e-12 7.21194549148123e-12 1.44253533239825e-07 0 0 8.09211345122842e-12 4.3909974978206e-12 3.43701932990389e-08 3.338031358797e-12 4.5244087535792e-12 4.07469606522195e-12 4.87991728777803e-12 9.76082405935521e-08 0 1.02061712603094e-11 5.53814188795683e-12 4.33493772886585e-08 4.21008923385691e-12 5.70640672167818e-12 5.13920697306225e-12 6.15479156037368e-12 1.23108311063539e-07 6.13002415159391e-05 3.3263152912349e-05 0.260364756732466 2.52866114291776e-05 3.42737840964318e-05 3.08670725401451e-05 3.69668702893913e-05 0.739412362220691 6.17770659313063e-12 4.83555205522283e-08 4.69628560334004e-12 6.36540325993739e-12 5.73270122782326e-12 6.86556920553958e-12 1.37325305185884e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
107 22124.11124 0 0 0 0 0 0 0 6.17727138678754e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 6.25926725414432e-14 3.05748677351158e-14 1.8459619358849e-07 7.78589621759199e-14 6.5414878809625e-14 5.93356135529395e-14 3.3283897021676e-14 3.28074531269495e-14 0 0 0 0 0 4.39019821729835e-15 2.14449590303024e-15 1.29474241489795e-08 5.46096312981529e-15 4.58814542779997e-15 4.16175079710716e-15 2.33450497376597e-15 2.30108759354649e-15 0 0 0 0 1.08415050231284e-14 5.29578892660749e-15 3.19734000607645e-08 1.34857371518512e-14 1.13303316251965e-14 1.02773587748417e-14 5.76501245430713e-15 5.68248891491846e-15 0 0 0 3.39077635103761e-07 1.65630471176464e-07 0.999996297165584 4.21778327946681e-07 3.54366118377206e-07 3.21433463439992e-07 1.80305851003159e-07 1.77724854497913e-07 0 0 4.50937984097849e-14 2.2027129791275e-14 1.32989105639825e-07 5.60921303117607e-14 4.71270076555469e-14 4.27473071117959e-14 2.39788026560735e-14 2.36355569681994e-14 0 3.39870567061297e-13 1.66017797499821e-13 1.00233478528556e-06 4.22764655208056e-13 3.55194802403634e-13 3.22185134558923e-13 1.80727495654973e-13 1.78140463497713e-13 6.6288353306526e-14 3.23801102019365e-14 1.95495370349168e-07 8.24560157481625e-14 6.92771920733202e-14 6.28389866601796e-14 3.52490896395269e-14 3.47445149035072e-14 3.01743395746351e-14 1.8217799919137e-07 7.68390164097624e-14 6.45579494745687e-14 5.85583220744204e-14 3.28478808085164e-14 3.23776782881887e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
108 22126.11126 0 0 0 0 0 0 0 7.56450782784639e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 6.09023920083301e-14 2.73301846779372e-14 1.65121125363838e-07 6.96583242381275e-14 5.85421790726679e-14 5.30798440867184e-14 3.01234791198639e-14 2.95480306670058e-14 0 0 0 0 0 1.44918195062201e-14 6.50326022285224e-15 3.92908302371668e-08 1.65753072855763e-14 1.39302031438417e-14 1.2630431983982e-14 7.16792900752975e-15 7.03100014744798e-15 0 0 0 0 3.04137320338897e-14 1.36482802369701e-14 8.24589887908377e-08 3.47863119566542e-14 2.92350774457689e-14 2.65072700959478e-14 1.50432091691029e-14 1.4755838928503e-14 0 0 0 1.29618132113126e-11 5.81666396251969e-12 3.51426128536145e-05 1.48253321029519e-11 1.24594907539814e-11 1.12969458448124e-11 6.41115885190761e-12 6.28868656284439e-12 0 0 1.83181126135885e-13 8.22032409847134e-14 4.9664836955559e-07 2.09517062596384e-13 1.76082119853571e-13 1.59652606314582e-13 9.06048620808316e-14 8.88740385096772e-14 0 1.20707815119134e-11 5.41681003075381e-12 3.27268102539477e-05 1.38061968444433e-11 1.16029901209928e-11 1.05203618368482e-11 5.9704376600648e-12 5.85638446253408e-12 3.6880851460253e-07 1.65504251680364e-07 0.999929148375745 4.21832086471271e-07 3.54515699521831e-07 3.21437267197631e-07 1.82419691944739e-07 1.78934930802683e-07 3.3946022334306e-14 2.05092116117002e-07 8.6520565383032e-14 7.27135268831166e-14 6.59289204995311e-14 3.74154915907097e-14 3.67007439128891e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
109 22127.11127 0 0 0 0 0 0 0 6.82206639248407e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 5.60617470460796e-15 2.65013124901238e-15 1.59644842460547e-08 6.73448011963222e-15 5.6699306899695e-15 5.1226541293856e-15 2.91862256705227e-15 2.84535978126481e-15 0 0 0 0 0 3.51161735326808e-07 1.65999944219017e-07 0.999989527053828 4.21836965478463e-07 3.55155307349925e-07 3.20874786880171e-07 1.82817807045442e-07 1.78228744387289e-07 0 0 0 0 1.74861062112075e-14 8.26597081531922e-15 4.97945001436022e-08 2.10053808263168e-14 1.76849662165362e-14 1.59779669577709e-14 9.10341665876997e-15 8.87490418438072e-15 0 0 0 2.57999255946865e-12 1.21960503629104e-12 7.34694381477642e-06 3.09924494259151e-12 2.60933341602797e-12 2.35747372048235e-12 1.34316622361106e-12 1.30945028499391e-12 0 0 1.72243377935459e-14 8.14222856678043e-15 4.90490724678578e-08 2.06909285843557e-14 1.7420220848586e-14 1.57387755061426e-14 8.96713777853801e-15 8.74204615428625e-15 0 1.47272086170048e-14 6.96179441831684e-15 4.19380954648603e-08 1.76912242080816e-14 1.48946931758128e-14 1.34570183790764e-14 7.66711094178836e-15 7.47465237832833e-15 3.41942823486899e-13 1.61642012539016e-13 9.7373719269239e-07 4.1076264443394e-13 3.45831553823967e-13 3.12450986464829e-13 1.78018362583337e-13 1.73549774794218e-13 3.22490330433316e-15 1.9426931408119e-08 8.19508362042883e-15 6.89965005478006e-15 6.23367776028754e-15 3.5516261936445e-15 3.46247385446935e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
110 22128.11128 0 0 0 0 0 0 0 2.85273314472324e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 2.81361646018464e-14 2.6142443842886e-14 5.65168789919775e-14 4.8207687567768e-14 5.42785565861821e-14 1.75002626511261e-07 2.77034173854295e-14 2.81668426383085e-14 0 0 0 0 0 2.15966990355958e-15 2.0066362978724e-15 4.33811090919204e-15 3.70031571230856e-15 4.1663022208841e-15 1.34328154127818e-08 2.12645318221998e-15 2.1620246819377e-15 0 0 0 0 4.8697166550333e-15 4.52464989405914e-15 9.78175919896607e-15 8.34363113705968e-15 9.39435757358174e-15 3.0288890367827e-08 4.79481816204302e-15 4.87502631067461e-15 0 0 0 1.60775125803971e-07 1.49382645329969e-07 3.2294765326283e-07 2.75467432861045e-07 3.10157474804818e-07 0.999996612598966 1.58302330057099e-07 1.60950425644635e-07 0 0 2.12947643870631e-14 1.97858233349884e-14 4.27746154835667e-14 3.64858310621842e-14 4.10805484730769e-14 1.32450166943861e-07 2.0967241068119e-14 2.1317982958875e-14 0 1.80705884374395e-13 1.67901115919213e-13 3.62982401647442e-13 3.09616215957393e-13 3.48606667229548e-13 1.12396287266119e-06 1.77926544348496e-13 1.80902915554308e-13 3.16474214623165e-14 2.9404894023703e-14 6.3569911340243e-14 5.42237731322028e-14 6.10522571557737e-14 1.96842105403762e-07 3.11606694924446e-14 3.16819279689173e-14 2.65058927149485e-14 5.73026125693573e-14 4.88779014841311e-14 5.503317158266e-14 1.77435624267543e-07 2.80885679039319e-14 2.85584359892583e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
111 22129.11129 0 0 0 0 0 0 0 6.17136239320423e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 6.09607688949611e-14 2.9293419919341e-14 1.77079139692873e-07 7.47270406115599e-14 6.29757755957405e-14 5.68116718096061e-14 3.19533141475246e-14 3.15014425398777e-14 0 0 0 0 0 5.12329302390201e-15 2.46189109224633e-15 1.4882166637863e-08 6.28024437358586e-15 5.29263914535607e-15 4.77459269517882e-15 2.68543514837612e-15 2.64745874655045e-15 0 0 0 0 1.16006623748189e-14 5.57445518565563e-15 3.36976608142851e-08 1.42203450533536e-14 1.19841124664511e-14 1.08111009024156e-14 6.08062555478362e-15 5.99463566239709e-15 0 0 0 3.44255878230914e-07 1.65424947610089e-07 0.999996159109855 4.21996366838085e-07 3.55634965371583e-07 3.20825218039516e-07 1.80445824809037e-07 1.77894028629988e-07 0 0 4.5828930876743e-14 2.20221322821578e-14 1.33124102595901e-07 5.61781034079743e-14 4.73437674590261e-14 4.27097332850383e-14 2.40217807599012e-14 2.36820738787808e-14 0 3.92711163840736e-13 1.88709119617924e-13 1.14074930978196e-06 4.81393913182178e-13 4.05691899499984e-13 3.65982551738001e-13 2.05844240729062e-13 2.02933269818387e-13 6.73404308486562e-14 3.23590327706986e-14 1.95610812943882e-07 8.25473694319403e-14 6.95663118841665e-14 6.27571227568221e-14 3.52972900562386e-14 3.47981292139657e-14 2.96551886296013e-14 1.79266036687389e-07 7.56499067425223e-14 6.37535156198705e-14 5.75132862095256e-14 3.23479320951567e-14 3.1890479950681e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
112 22130.11130 0 0 0 0 0 0 0 3.4002405440206e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 3.39875676181579e-12 2.88392769211334e-12 1.16068924689409e-12 8.76381500758046e-13 1.15546251121835e-12 1.01221648610215e-12 6.39432240468245e-06 5.22489912212234e-12 0 0 0 0 0 6.94461533618524e-15 5.89267484631637e-15 2.37161436060508e-15 1.79069372627355e-15 2.36093467056673e-15 2.06824277980076e-15 1.30653978934187e-08 1.06759374431156e-14 0 0 0 0 1.85018062033299e-14 1.56992321025618e-14 6.31844201079287e-15 4.77075643346305e-15 6.2899892389926e-15 5.51020110414497e-15 3.48087616219524e-08 2.84427741565741e-14 0 0 0 5.31513512594603e-07 4.5100212963904e-07 1.8151402465114e-07 1.37052646742504e-07 1.80696643228136e-07 1.58295158417541e-07 0.999974108226382 8.17094214140827e-07 0 0 7.16883008646436e-14 6.08292650968189e-14 2.44818460904645e-14 1.84850829586833e-14 2.43716011315219e-14 2.13501833408861e-14 1.34872290221648e-07 1.10206221422567e-13 0 5.99698134775981e-13 5.08858438244103e-13 2.04799350232126e-13 1.54634293710383e-13 2.03877111938724e-13 1.78601877464351e-13 1.12825467898316e-06 9.21914240269261e-13 4.96027111385002e-12 4.20891055998354e-12 1.69395274419379e-12 1.27902352170687e-12 1.68632465315669e-12 1.47726611488751e-12 9.33211022128136e-06 7.62541070294114e-12 2.88518671736563e-12 1.1611959645472e-12 8.7676409926879e-13 1.15596694705551e-12 1.0126583855715e-12 6.39711394949156e-06 5.22718013629388e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
113 22132.11132 0 0 0 0 0 0 0 3.38700027034278e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 2.82307299851428e-14 2.72241210218295e-14 6.28148194161516e-14 4.95896621595209e-14 1.608410363202e-07 5.2652224927937e-14 3.68601370632651e-14 3.73158003816248e-14 0 0 0 0 0 5.91096759445968e-15 5.70020319107483e-15 1.31522054943713e-14 1.03831139400007e-14 3.36769950351394e-08 1.10243552146554e-14 7.71779815197719e-15 7.81320521761897e-15 0 0 0 0 1.09717888208613e-14 1.05805732562454e-14 2.4412791798769e-14 1.92728739638849e-14 6.25103879765935e-08 2.04631298291557e-14 1.43255820865768e-14 1.45026742731794e-14 0 0 0 3.52866529394167e-14 3.4028454474381e-14 7.85146091991379e-14 6.19839869152107e-14 2.0104127063076e-07 6.58119994948058e-14 4.60728739403932e-14 4.66424246881296e-14 0 0 2.33366063526737e-14 2.25045046981902e-14 5.19251437919061e-14 4.09927205420425e-14 1.32957381971206e-07 4.3524352625042e-14 3.0470005883791e-14 3.08466746945341e-14 0 3.02236623218257e-14 2.91459923709135e-14 6.72491958882876e-14 5.30904161724316e-14 1.72195517855634e-07 5.6369178818694e-14 3.94622574875901e-14 3.99500880989059e-14 1.75518959052419e-07 1.69260567664503e-07 3.90538669130798e-07 3.08313879470382e-07 0.999997211644579 3.27354755474226e-07 2.29170584369536e-07 2.32003580588867e-07 3.26623170245007e-14 7.53624899023178e-14 5.94955210966553e-14 1.92970083942367e-07 6.31698507827903e-14 4.42231902128829e-14 4.47698752554878e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
114 22133.11133 0 0 0 0 0 0 0 1.56623324187787e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43298926759473e-13 1.31546600178421e-13 2.87528072616474e-13 2.42261511495742e-13 2.73003921597318e-13 8.79551778660175e-07 1.39339353983724e-13 1.41615637890446e-13 0 0 0 0 0 3.82553725704346e-13 3.51179475938875e-13 7.67590783206966e-13 6.4674625214062e-13 7.28816814617539e-13 2.3480692946229e-06 3.7198316979151e-13 3.7805998354699e-13 0 0 0 0 3.43932500699396e-13 3.15725680442873e-13 6.90097625101186e-13 5.81453115917618e-13 6.55238134569632e-13 2.11101680640604e-06 3.34429109451041e-13 3.3989243031495e-13 0 0 0 1.62910210521322e-07 1.49549510335143e-07 3.26877945983242e-07 2.75416395164146e-07 3.1036608121439e-07 0.999923507218172 1.58408747397634e-07 1.60996553872088e-07 0 0 2.23229458697174e-14 2.04921816341108e-14 4.47908002257066e-14 3.77392261737779e-14 4.2528244292204e-14 1.37015588243733e-07 2.17061280697585e-14 2.20607250202239e-14 0 4.79333752236161e-13 4.40022314774694e-13 9.61779079837905e-13 8.10362798617271e-13 9.13195912025757e-13 2.9420935933374e-06 4.66089013292388e-13 4.73703164569288e-13 9.27307630705611e-12 8.51256662539981e-12 1.86063484080984e-11 1.56770851894343e-11 1.76664700451439e-11 5.69170400920923e-05 9.01684675026051e-12 9.16414830262308e-12 1.43778228291469e-12 3.14263362251751e-12 2.64787769952454e-12 2.98388708721067e-12 9.61335346218359e-06 1.52295577535907e-12 1.54783517678435e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
115 22134.11134 0 0 0 0 0 0 0 2.38580588416521e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27677473841198e-15 5.76979211264843e-15 2.35064642601122e-15 1.79476096633904e-15 2.37273223535137e-15 2.10761068859786e-15 9.46610257377312e-15 1.31189542463702e-08 0 0 0 0 0 1.7354797978191e-07 4.39804495375837e-07 1.79178875948156e-07 1.36806305272353e-07 1.80862374771366e-07 1.60653388761701e-07 7.21557100212959e-07 0.999997043140453 0 0 0 0 2.16601120100808e-15 5.48909566354438e-15 2.236289081414e-15 1.70744707003114e-15 2.25730043120061e-15 2.00507686678368e-15 9.00558314301443e-15 1.24807260743634e-08 0 0 0 2.55388177589169e-15 6.47203549765937e-15 2.63674441202831e-15 2.01320194162557e-15 2.66151829282908e-15 2.36412871131858e-15 1.06182251779298e-14 1.47156666855547e-08 0 0 7.50693017542747e-15 1.90240280628704e-14 7.75049823308053e-15 5.91764526748364e-15 7.82331906413909e-15 6.94916629623367e-15 3.12114193186778e-14 4.32555192398258e-08 0 3.52033090455633e-15 8.92120645241727e-15 3.63455071754e-15 2.77504506242965e-15 3.66869961943202e-15 3.25877080269227e-15 1.46364121465071e-14 2.02844222090981e-08 1.46968606970194e-13 3.72447170551008e-13 1.5173711517517e-13 1.15854025704496e-13 1.53162781306196e-13 1.36048859692974e-13 6.11048552688511e-13 8.46844616626212e-07 6.04609834276709e-15 2.4632151701934e-15 1.88070923395274e-15 2.48635863405537e-15 2.20854083522267e-15 9.91941927305975e-15 1.37472002420911e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
116 22135.11135 0 0 0 0 0 0 0 1.21350409997538e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83855161438525e-12 1.23311872570582e-14 1.98669922432419e-10 1.82950959785559e-12 4.85111123201254e-08 2.30368677826711e-14 2.65795725407461e-11 2.20141008152811e-12 0 0 0 0 0 4.36265909365856e-13 2.92604057464001e-15 4.71419533155745e-11 4.34120348951372e-13 1.15110962156834e-08 5.46636819630896e-15 6.30700889456485e-12 5.22367804956159e-13 0 0 0 0 3.7719854008481e-05 2.52987503558881e-07 0.00407592607756773 3.75343473625036e-05 0.995257386405213 4.72625996885913e-07 0.000545308376441746 4.51642837972777e-05 0 0 0 1.18758940844782e-12 7.96517610138764e-15 1.28328350323078e-10 1.1817488310185e-12 3.13351459554573e-08 1.48803764705082e-14 1.71687422770642e-11 1.42197329463998e-12 0 0 1.0588657796331e-12 7.10182521207737e-15 1.14418752598573e-10 1.05365826638886e-12 2.79387080383348e-08 1.32674822801529e-14 1.53078105506884e-11 1.26784463597931e-12 0 1.10216330232079e-12 7.39222220493367e-15 1.19097389524822e-10 1.09674285139627e-12 2.90811350280648e-08 1.38099959075481e-14 1.59337541663626e-11 1.31968740297268e-12 2.02881598737727e-12 1.36072926398793e-14 2.19229480254035e-10 2.01883824862359e-12 5.35313338339067e-08 2.54208613404672e-14 2.93301864828801e-11 2.4292252299216e-12 8.13898624162786e-15 1.31128636001956e-10 1.20753607381559e-12 3.20189181713682e-08 1.52050849626049e-14 1.75433857833647e-11 1.45300253675757e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
117 22136.11136 0 0 0 0 0 0 0 2.03111335948716e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 2.02695158279254e-11 9.61993886240045e-12 5.80190759199656e-05 2.45651656981676e-11 2.06308191168129e-11 1.87265067916554e-11 1.05997788878823e-11 1.03671218508321e-11 0 0 0 0 0 2.09445389936723e-11 9.94030574438796e-12 5.99512493686894e-05 2.53832442382494e-11 2.13178745428235e-11 1.93501440805376e-11 1.09527767770207e-11 1.07123717063709e-11 0 0 0 0 3.33338813491711e-12 1.58203039158808e-12 9.54142668785509e-06 4.03982179770328e-12 3.39280564180324e-12 3.07963525511294e-12 1.74316828668069e-12 1.70490707642821e-12 0 0 0 9.61098445733025e-08 4.56138586002234e-08 0.27510298796936 1.16478078569376e-07 9.78229986137638e-08 8.8793519905754e-08 5.0259863633359e-08 4.91566980787593e-08 0 0 1.48831769124168e-11 7.06357533111305e-12 4.26013220316851e-05 1.80373182108751e-11 1.51484689308942e-11 1.37502008384335e-11 7.78303664281455e-12 7.61220494304762e-12 0 1.49223200363008e-11 7.08215270917398e-12 4.27133645637145e-05 1.80847568044911e-11 1.51883097793572e-11 1.37863642071831e-11 7.80350622194379e-12 7.63222523057558e-12 2.53154308389234e-07 1.2014736761016e-07 0.724624069099171 3.06804443953167e-07 2.57666773560754e-07 2.33883034781548e-07 1.32384992134037e-07 1.29479242840056e-07 9.6396907093124e-12 5.81382018231481e-05 2.46156033775726e-11 2.06731787187493e-11 1.87649564222232e-11 1.06215425615281e-11 1.03884078284921e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
118 22137.11137 0 0 0 0 0 0 0 3.44726920860818e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 2.96492455616503e-12 7.28700343467154e-12 2.96652999640453e-12 2.18618424229129e-12 2.96676437253679e-12 2.67451844523298e-12 1.40505671553887e-08 1.45446029444218e-07 0 0 0 0 0 6.20597677747393e-13 1.52526559230356e-12 6.20933717489896e-13 4.57597095033266e-13 6.20982775494794e-13 5.59811861908223e-13 2.94096837288384e-09 3.04437655666394e-08 0 0 0 0 9.64369238424158e-13 2.37016552008929e-12 9.64891422767054e-13 7.11076721466497e-13 9.64967655780033e-13 8.69911954696337e-13 4.57007741357027e-09 4.7307671406102e-08 0 0 0 3.58304591136428e-12 8.80618287855147e-12 3.58498605047308e-12 2.6419554232984e-12 3.58526928885791e-12 3.23209653349675e-12 1.69798004113743e-08 1.75768317625707e-07 0 0 2.45338001630535e-12 6.02976172469479e-12 2.45470846663396e-12 1.80899737257953e-12 2.45490240536943e-12 2.21307826977619e-12 1.16263938672941e-08 1.20351926441916e-07 0 3.0518476703492e-12 7.5006375490018e-12 3.05350017750814e-12 2.25027691612515e-12 3.05374142487875e-12 2.75292768223001e-12 1.44624896276353e-08 1.49710091340405e-07 1.85867956911324e-05 4.56814470233964e-05 1.85968600246965e-05 1.37049557534777e-05 1.85983293036622e-05 1.67662707674453e-05 0.0880815063299738 0.911785639788006 8.4724795142366e-12 3.44913582767354e-12 2.54184060337206e-12 3.44940833296285e-12 3.1096187810025e-12 1.6336364248304e-08 1.69107715666767e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
